,Job_URL,Date_Posted,Job_Title,Location
616,https://www.merckgroup.com/en/careers/jobs/268506.html?location=United States&state=Wisconsin&city=Sheboygan Falls&functionalarea=Manufacturing,Posted 06 Oct 2023,Manufacturing Operator 1,"Sheboygan Falls, Wisconsin, United States"
617,https://www.merckgroup.com/en/careers/jobs/268640.html?location=Taiwan&state=Kaohsiung&city=Kaohsiung&functionalarea=Procurement,Posted 06 Oct 2023,Associate Sourcing Manager - Electronics Packaging & Container,"Kaohsiung, Kaohsiung, Taiwan"
618,https://www.merckgroup.com/en/careers/jobs/268658.html?location=Romania&state=Bucuresti&city=Bucharest&functionalarea=Commercial,Posted 06 Oct 2023,Key Account Manager,"Bucharest, Bucuresti, Romania"
619,https://www.merckgroup.com/en/careers/jobs/268615.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Commercial,Posted 05 Oct 2023,"Senior Application and Discovery Scientist, AI and Cheminformatics","Burlington, Massachusetts, United States"
620,https://www.merckgroup.com/en/careers/jobs/268493.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Manufacturing,Posted 05 Oct 2023,Manufacturing Technician 3 - Night Shift,"St. Louis, Missouri, United States"
621,https://www.merckgroup.com/en/careers/jobs/268647.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Quality,Posted 05 Oct 2023,CMO Quality Manager & Qualified Person (all genders),"Darmstadt, Hessen, Germany"
622,https://www.merckgroup.com/en/careers/jobs/268638.html?location=France&state=Bas-Rhin&city=Molsheim&functionalarea=Legal,Posted 05 Oct 2023,Patent Counsel Mechanics f/m,"Molsheim, Bas-Rhin, France"
623,https://www.merckgroup.com/en/careers/jobs/262491.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=Supply Chain,Posted 04 Oct 2023,Lagerarbeiter / Kommissionierer interner Transport (m/w/d),"Schnelldorf, Bavaria, Germany"
624,https://www.merckgroup.com/en/careers/jobs/262488.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=Supply Chain,Posted 04 Oct 2023,Lagerarbeiter / Kommissionierer Rohstoff & Packmittel (m/w/d),"Schnelldorf, Bavaria, Germany"
625,https://www.merckgroup.com/en/careers/jobs/262489.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=Administration & Services,Posted 04 Oct 2023,Lagerarbeiter / Lagerfacharbeiter Entsorgungslogistik (m/w/d),"Schnelldorf, Bavaria, Germany"
626,https://www.merckgroup.com/en/careers/jobs/267642.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Data Analytics & Digital Business,Posted 04 Oct 2023,Senior Specialist - Business Intelligence and Regulatory Data Analytics,"Bangalore, Karnataka, India"
627,https://www.merckgroup.com/en/careers/jobs/264115.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Commercial,Posted 03 Oct 2023,"Associate Director, Business Development, Biologics CDMO Services","Burlington, Massachusetts, United States"
628,https://www.merckgroup.com/en/careers/jobs/262622.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=Supply Chain,Posted 02 Oct 2023,Mitarbeiter Etikettierung & Verpackung - auch Quereinsteiger (m/w/d),"Schnelldorf, Bavaria, Germany"
629,https://www.merckgroup.com/en/careers/jobs/268150.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 02 Oct 2023,Senior Expert SAP LE,"Bangalore, Karnataka, India"
630,https://www.merckgroup.com/en/careers/jobs/268464.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Supply Chain,Posted 01 Oct 2023,Support Processes Trainee,"Mollet del Valles, Barcelona, Spain"
631,https://www.merckgroup.com/en/careers/jobs/268478.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Regulatory Affairs,Posted 29 Sep 2023,"Safety Strategy Lead Oncology, Early to Late Stage Development (all genders) full/part-time","Darmstadt, Hessen, Germany"
632,https://www.merckgroup.com/en/careers/jobs/267636.html?location=Japan&state=Fukushima&city=Onahama&functionalarea=Engineering & Skilled Trade,Posted 29 Sep 2023,Engineer/ Surface Solutions_Electronics (Onahama),"Onahama, Fukushima, Japan"
633,https://www.merckgroup.com/en/careers/jobs/268519.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Data Analytics & Digital Business,Posted 29 Sep 2023,Data & Analytics Product Owner (all genders) - Remote,"Mollet del Valles, Barcelona, Spain"
634,https://www.merckgroup.com/en/careers/jobs/268523.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Commercial,Posted 28 Sep 2023,"Account Manager, MilliQ(R) Lab Water Solutions - Delaware and Maryland","Burlington, Massachusetts, United States"
635,https://www.merckgroup.com/en/careers/jobs/264920.html?location=Germany&state=Bayern&city=Schnelldorf&functionalarea=Supply Chain,Posted 28 Sep 2023,Initiativstelle Lager- / Versandmitarbeiter (m/w/divers),"Schnelldorf, Bayern, Germany"
636,https://www.merckgroup.com/en/careers/jobs/268472.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Quality,Posted 28 Sep 2023,Head of Business Process Excellence,"Bangalore, Karnataka, India"
637,https://www.merckgroup.com/en/careers/jobs/268246.html?location=United States&state=Missouri&city=St. Louis&functionalarea=Information Technology,Posted 27 Sep 2023,Sr. Principal Engineer,"St. Louis, Missouri, United States"
638,https://www.merckgroup.com/en/careers/jobs/268104.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Information Technology,Posted 26 Sep 2023,Application Consultant - SAP MDG-BP/Supplier,"Mollet del Valles, Barcelona, Spain"
639,https://www.merckgroup.com/en/careers/jobs/268420.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 26 Sep 2023,DevOps Architect,"Bangalore, Karnataka, India"
640,https://www.merckgroup.com/en/careers/jobs/267273.html?location=Slovakia&state=Bratislava&city=Bratislava&functionalarea=Information Technology,Posted 25 Sep 2023,Senior IT Specialist - Windows Server Administrator,"Bratislava, Bratislava, Slovakia"
641,https://www.merckgroup.com/en/careers/jobs/267880.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Quality,Posted 24 Sep 2023,Product Disposition Technician / Qualified person ( Turno de Martes a sabado de 6 a 14 h ),"Mollet del Valles, Barcelona, Spain"
642,https://www.merckgroup.com/en/careers/jobs/268334.html?location=Japan&state=Tokyo&city=Tokyo&functionalarea=Regulatory Affairs,Posted 22 Sep 2023,Manager of Post Marketing Regulatory Affairs/ Biopharma (Tokyo),"Tokyo, Tokyo, Japan"
643,https://www.merckgroup.com/en/careers/jobs/267837.html?location=Poland&state=Mazowieckie&city=Warszawa&functionalarea=Commercial,Posted 21 Sep 2023,Therapy Area Specialist (all genders),"Warszawa, Mazowieckie, Poland"
644,https://www.merckgroup.com/en/careers/jobs/268151.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Engineering & Skilled Trade,Posted 20 Sep 2023,Praktikum Prozessentwicklung (m/w/d),"Darmstadt, Hessen, Germany"
645,https://www.merckgroup.com/en/careers/jobs/268148.html?location=Turkey&state=Istanbul&city=Istanbul&functionalarea=Commercial,Posted 15 Sep 2023,Product Manager - Neurology & Immunology,"Istanbul, Istanbul, Turkey"
646,https://www.merckgroup.com/en/careers/jobs/268085.html?location=Republic of Korea&state=Gyeonggi-do&city=Ansan-Si&functionalarea=Engineering & Skilled Trade,Posted 14 Sep 2023,Director of Engineering,"Ansan-Si, Gyeonggi-do, Republic of Korea"
647,https://www.merckgroup.com/en/careers/jobs/267739.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Information Technology,Posted 13 Sep 2023,IT SAP Release and Change Management Specialist,"Mollet del Valles, Barcelona, Spain"
648,https://www.merckgroup.com/en/careers/jobs/266377.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Information Technology,Posted 13 Sep 2023,Senior Expert SAP A2R,"Bangalore, Karnataka, India"
649,https://www.merckgroup.com/en/careers/jobs/267683.html?location=United States&state=Arizona&city=Tempe&functionalarea=Research & Development,Posted 07 Sep 2023,CMP Technology Director,"Tempe, Arizona, United States"
650,https://www.merckgroup.com/en/careers/jobs/267080.html?location=United States&state=Massachusetts&city=Burlington&functionalarea=Commercial,Posted 07 Sep 2023,Actives Sales Specialist,"Burlington, Massachusetts, United States"
651,https://www.merckgroup.com/en/careers/jobs/267725.html?location=China&state=Jiangsu&city=Nantong&functionalarea=Manufacturing,Posted 05 Sep 2023,Operational Excellence Manager,"Nantong, Jiangsu, China"
652,https://www.merckgroup.com/en/careers/jobs/267152.html?location=France&state=Loiret&city=Semoy&functionalarea=Quality,Posted 04 Sep 2023,Site Quality Head & Site Delegate Pharmacist f/m,"Semoy, Loiret, France"
653,https://www.merckgroup.com/en/careers/jobs/267696.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 30 Aug 2023,Pharmacy Internship Starting May 1 2024 (all genders),"Darmstadt, Hessen, Germany"
654,https://www.merckgroup.com/en/careers/jobs/267406.html?location=Germany&state=Hessen&city=Weiterstadt&functionalarea=No Functional Area,Posted 25 Aug 2023,Praktikum im lokalen Onkologie Marketing Team (m/w/d),"Weiterstadt, Hessen, Germany"
655,https://www.merckgroup.com/en/careers/jobs/267543.html?location=Romania&state=Bucuresti&city=Bucharest&functionalarea=Medical Affairs,Posted 24 Aug 2023,Medical Advisor GM&E & Fertility,"Bucharest, Bucuresti, Romania"
656,https://www.merckgroup.com/en/careers/jobs/267154.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Information Technology,Posted 24 Aug 2023,Order to Cash Business Process Architect,"Mollet del Valles, Barcelona, Spain"
657,https://www.merckgroup.com/en/careers/jobs/266662.html?location=China&state=Shanghai&city=Shanghai&functionalarea=Supply Chain,Posted 23 Aug 2023,计划员,"Shanghai, Shanghai, China"
658,https://www.merckgroup.com/en/careers/jobs/267402.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 22 Aug 2023,Intern Inhouse Consulting (all genders) 1,"Darmstadt, Hessen, Germany"
659,https://www.merckgroup.com/en/careers/jobs/267436.html?location=Germany&state=Hessen&city=Weiterstadt&functionalarea=Commercial,Posted 20 Aug 2023,Werkstudent (m/w/d) - Business Operations,"Weiterstadt, Hessen, Germany"
660,https://www.merckgroup.com/en/careers/jobs/267434.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Quality,Posted 20 Aug 2023,Pharmaziepraktikum gemäß §4 Approbationsordnung für Apotheker im Bereich Qualitätssicherung (m/w/d),"Darmstadt, Hessen, Germany"
661,https://www.merckgroup.com/en/careers/jobs/267432.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 20 Aug 2023,Pharmaziepraktikum im Bereich Pharmaceutical Technologies ab Mai 2024 (m/w/d),"Darmstadt, Hessen, Germany"
662,https://www.merckgroup.com/en/careers/jobs/267222.html?location=United States&state=Massachusetts&city=Billerica&functionalarea=Research & Development,Posted 18 Aug 2023,"Associate Scientific Director, Clinical Genomics, Clinical Biomarker & Technologies","Billerica, Massachusetts, United States"
663,https://www.merckgroup.com/en/careers/jobs/267407.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=No Functional Area,Posted 18 Aug 2023,Rechtsreferendar in der Konzernrechtsabteilung (m/w/divers),"Darmstadt, Hessen, Germany"
664,https://www.merckgroup.com/en/careers/jobs/267302.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Strategy & Business Development,Posted 15 Aug 2023,Manager / Senior Manager Inhouse Consulting (all genders),"Darmstadt, Hessen, Germany"
665,https://www.merckgroup.com/en/careers/jobs/267297.html?location=Switzerland&state=Vaud&city=Aubonne&functionalarea=No Functional Area,Posted 15 Aug 2023,Internship-QC HPLC&Biochemistry intern,"Aubonne, Vaud, Switzerland"
666,https://www.merckgroup.com/en/careers/jobs/266261.html?location=Spain&state=Barcelona&city=Mollet del Valles&functionalarea=Information Technology,Posted 11 Aug 2023,Working Student,"Mollet del Valles, Barcelona, Spain"
667,https://www.merckgroup.com/en/careers/jobs/266670.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Research & Development,Posted 07 Aug 2023,Automation Application Developer,"Bangalore, Karnataka, India"
668,https://www.merckgroup.com/en/careers/jobs/266580.html?location=United States&state=Indiana&city=Indianapolis&functionalarea=Quality,Posted 28 Jul 2023,Quality Engineer III,"Indianapolis, Indiana, United States"
669,https://www.merckgroup.com/en/careers/jobs/266394.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Manufacturing,Posted 17 Jul 2023,Pharmaziepraktikum im Bereich Analytical Development ab Mai 2024 (m/w/d),"Darmstadt, Hessen, Germany"
670,https://www.merckgroup.com/en/careers/jobs/266337.html?location=Romania&state=Bucuresti&city=Bucharest&functionalarea=Commercial,Posted 13 Jul 2023,Product Manager,"Bucharest, Bucuresti, Romania"
671,https://www.merckgroup.com/en/careers/jobs/265068.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Research & Development,Posted 11 Jul 2023,"Principle Scientist, Translational Quantitative Pharmacology","Bangalore, Karnataka, India"
672,https://www.merckgroup.com/en/careers/jobs/265999.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 06 Jul 2023,NBE DMPK Lead (all genders),"Darmstadt, Hessen, Germany"
673,https://www.merckgroup.com/en/careers/jobs/265944.html?location=China&state=Jiangsu&city=Suzhou&functionalarea=Quality,Posted 03 Jul 2023,质量控制工程师,"Suzhou, Jiangsu, China"
674,https://www.merckgroup.com/en/careers/jobs/265872.html?location=Germany&state=Hessen&city=Darmstadt&functionalarea=Research & Development,Posted 28 Jun 2023,Pharmaziepraktikum im Bereich Orals Development ab November 2024 (m/w/d),"Darmstadt, Hessen, Germany"
675,https://www.merckgroup.com/en/careers/jobs/264010.html?location=France&state=Gironde&city=Martillac&functionalarea=Manufacturing,Posted 23 Jun 2023,Head of Process & Analytical Development f/m,"Martillac, Gironde, France"
676,https://www.merckgroup.com/en/careers/jobs/264707.html?location=China&state=Guangdong&city=Guangzhou&functionalarea=Commercial,Posted 13 Jun 2023,实验室仪器售后服务工程师,"Guangzhou, Guangdong, China"
677,https://www.merckgroup.com/en/careers/jobs/265011.html?location=India&state=Karnataka&city=Bangalore&functionalarea=Research & Development,Posted 05 Jun 2023,"Associate Scientific Director, Pharmacometrics","Bangalore, Karnataka, India"
678,https://www.merckgroup.com/en/careers/jobs/264768.html?location=China&state=Jiangsu&city=Suzhou&functionalarea=Supply Chain,Posted 29 May 2023,进出口专员,"Suzhou, Jiangsu, China"
679,https://www.merckgroup.com/en/careers/jobs/263879.html?location=Germany&state=Bavaria&city=Schnelldorf&functionalarea=AAA - Dummy Flags,Posted 04 May 2023,Mitarbeiter Abfüll- und Distributionszentrum - auch Quereinsteiger (m/w/d),"Schnelldorf, Bavaria, Germany"
680,https://www.merckgroup.com/en/careers/jobs/263156.html?location=Turkey&state=Istanbul&city=Istanbul&functionalarea=Regulatory Affairs,Posted 04 May 2023,Regulatory Affairs Specialist,"Istanbul, Istanbul, Turkey"
